chain_key,pdb_id,chain_id,release_date,length,resolved_c1_count,normalized_sequence_sha256,sequence_coordinate_sha256,db_controlled_included
6N6E_D,6N6E,D,2019-06-12,2,2,0fbc26485e232f572b1a21f1c9e05f832c54fbba1ef95a67cbbb0102d1774cbe,161b1786882577ab5ff14626015e8e166d0cdb56a384dac465487a6cc62a207f,True
6N6F_D,6N6F,D,2019-06-12,2,2,9ae816716fdd5670857a3a18fdbfb60ad627a67f5b80bf04e88f5f14e75006e0,dff7d509689466210369e5489533d5212fdfdf37790953bf6e5500068eee27fa,True
6N6G_D,6N6G,D,2019-06-12,2,2,4c953419c2662662c5b6491065a3e4c094f802628cc5e696d3ce4212b9637fad,468b2ad388bdbf5a92fbd6c13d7d65c7369ad713f936fbaab42fe4f37b4f474d,True
6N6H_D,6N6H,D,2019-06-12,2,2,875d76572424862cad9c1af58ef3127a000070ff22dcb800698141a6a9fa31f2,d46bb2b4c08ea64f2b02f6b491d064c74dd1d5c1dfa8a4358d77b198d20d7e72,True
6N6I_C,6N6I,C,2019-06-12,2,2,bee30e5b6d59c1bdf10100ef331706553fd3c4e6b0a342a092c6f6f733b8be36,f597440a9ecd9a703144685d739f2474647b9e97ceda5e712e90797c7505f9e3,True
6N6I_D,6N6I,D,2019-06-12,2,2,bee30e5b6d59c1bdf10100ef331706553fd3c4e6b0a342a092c6f6f733b8be36,8adab10ca3edd4658db95dc9d04d5de33a121ebcb3270fbcef18f34767d20bad,True
6N6J_C,6N6J,C,2019-06-12,2,2,58bb119c35513a451d24dc20ef0e9031ec85b35bfc919d263e7e5d9868909cb5,9e56b74525f69b94d1cfb894762384f58fb93d9d2d599bd541b5dc9c3662f294,True
6N6J_D,6N6J,D,2019-06-12,2,2,58bb119c35513a451d24dc20ef0e9031ec85b35bfc919d263e7e5d9868909cb5,a82b60be606111bd7af44db532524cf9bc817177c5d2e6eee6dff4a4f233ea85,True
6N6K_C,6N6K,C,2019-06-12,2,2,9af9eef31e66682c7a4c3053e2f28007fd5f6ea4f2b668263ed2716fe4c793d8,ec6c52575ac36bfe2fae8dabeb52a1ae45aaccb08f1d4e88ecf31f29af193f4c,True
6N6K_D,6N6K,D,2019-06-12,2,2,9af9eef31e66682c7a4c3053e2f28007fd5f6ea4f2b668263ed2716fe4c793d8,dd29ddf77d17df038e6d0897f58ce8aec8a80ed4365576202b6402047c879e2d,True
6N7P_R,6N7P,R,2019-09-18,558,558,43e5dd869020592e5661b87f099e62ee64e555ecf1f8ae79069d146ecf7d2c0d,206990140f5d2cae4f9d489ce65d2e40772280469bdab5bc6512b5692fc21923,True
6N7P_r,6N7P,r,2019-09-18,22,22,1795f746028bbce7f63cc588d09d89eefda237837943b3c049520f0dc1d6e941,d0a07b50afb698f2a97be64b7500eeee7aefb9a0feffc42a6a865d7d99662f4d,True
6N7R_R,6N7R,R,2019-09-18,558,558,769881377a369199e4b660ad579e11348b6682fedd0f6dc256cdf37dbdf0d6bd,244701b60fd3fa728a63026c7d557e8c08e578e17aafda848c51ac60a1702a4a,True
6N7R_r,6N7R,r,2019-09-18,63,63,d6cd981533db5c1d0f183cd7fb11d201540b8d547795ee2af7b2ee9a85f0158f,bd79ac8d598a71109bff7e0df369c7200b37ad40b09cc2684714d1a4f14aa5e9,True
6N7X_R,6N7X,R,2019-07-24,308,308,30ae85ba6623a3f02adcc04fa31c1d7fc9d59403150b04efc67c5620e131d1d7,ae335c9b299be0b4c0c9630e8bda94db25b1c5fc713142eb3668ae3f6a66d376,True
6N8F_A,6N8F,A,2019-02-13,12,12,66513bd9a8a6d0ea58dc71628dc0eb145ec9a30d713827f7d8c443d3b6025ff1,d44efb2e7f4aaf67b15ac8922bc16692c8fa83a52c3d971b1072d0e78bba1773,True
6N8F_B,6N8F,B,2019-02-13,12,12,f1f0cf78b9afa2c9f4d4191123fc984cee9cbeabb2b953603a59d9250090c74a,c014acfb87fb8e8584210c04b6005e53674e705690239965091ee61610157e8e,True
6N8H_A,6N8H,A,2019-02-13,10,10,f757f397c9e19b67a04b2a8fd3c9d97691b557a16ba0d2640dc22f5eea11a4bc,f3fc19678bc0568bc1c93eccff772e8d54a0c70da4e1e8f0cee651139563e5b0,True
6N8H_B,6N8H,B,2019-02-13,10,10,f757f397c9e19b67a04b2a8fd3c9d97691b557a16ba0d2640dc22f5eea11a4bc,f0521477a74db81f3811c580ef0e2f319f0ce56718be9f2c0d3bcd036a5cb504,True
6N8I_A,6N8I,A,2019-02-13,12,12,7de3f3a9dfe044fe5c2d2bc077c0dd3cc5bd2ed616336c9ac5022bf4fb927045,efea3b86da826fdf2f27382b46ce014ecfaac46eb1fedc23ce4700342a26e88b,True
6N8I_B,6N8I,B,2019-02-13,12,12,e315b4a662e1aad4789e76a8abb23301096f4f0d40ea905b5e907ed310938990,11e4aba83f5b39d0b6d41ca2b5f725369a5030d54f4faee4de92fdf5547f5c5e,True
6N8J_1,6N8J,1,2019-03-13,3047,3047,b00510c509b6c2d6929b1fedd783be4770013350e4c1368f27b9f1f149ac6e71,a061ce79daeb8f26ac2452bf4d6e924afcf1ae564528e6b1a54f8a85f3386988,True
6N8J_2,6N8J,2,2019-03-13,121,121,03f5f9df0c6c8386fb85e48cd0f0232307753a2a3fd359b76f1c341d79420ef7,8c3a6f58cca5fab2bae72a5313c7700db0b22c4d47775e358beaeac4b9a6de08,True
6N8J_3,6N8J,3,2019-03-13,158,158,6c17d19279593e8dc0449230f7d88a7729158aadfb002f2c3fdcea4f02a24a34,9f8fa52505a44149d32b49ecb4ef205ff4c9ce4683598fcc705abe62c67276b6,True
6N8K_1,6N8K,1,2019-03-13,3201,3201,d057501bc37cf5bc7da3a3d176d99441962b80767e080cd8b6a3f1616ec04d63,8dabdb3c461b0d5e16470e0b66b7775b64a3eeffdbdc5b637e8c312aefb2f73b,True
6N8K_2,6N8K,2,2019-03-13,121,121,03f5f9df0c6c8386fb85e48cd0f0232307753a2a3fd359b76f1c341d79420ef7,246139a90b696b5b75569900c2f6bb3539618c9b1d0ce72d374bfe88fdd2c85b,True
6N8K_3,6N8K,3,2019-03-13,157,157,1a8b9e9eb3eb246b1e6c0e84a952247899c7b65bb5933a4281368e8ebdc17220,be8283dfd58929c2c7750cba3d91488faa2e8f13bb1412dafc2440c72733dc61,True
6N8L_1,6N8L,1,2019-03-13,3201,3201,d057501bc37cf5bc7da3a3d176d99441962b80767e080cd8b6a3f1616ec04d63,b04994461f3bc3e934bded16e22b8dd322193d9fc91a953dded64103dc65bdfe,True
6N8L_2,6N8L,2,2019-03-13,121,121,03f5f9df0c6c8386fb85e48cd0f0232307753a2a3fd359b76f1c341d79420ef7,dc26b6c56c4cd2cac8bf66a6d540f26c49bee171b5211fb976a9eae301b5abe8,True
6N8L_3,6N8L,3,2019-03-13,157,157,1a8b9e9eb3eb246b1e6c0e84a952247899c7b65bb5933a4281368e8ebdc17220,51dd01b9222d5afca9b7671b43afd75c33051ac3491b7360f46269914f253073,True
6N8M_A,6N8M,A,2019-03-13,3203,3203,06ffe854aaa633928b2b79a7339d7df44abd20f54e91bcbd49141fdf5e00491f,a889c1b6d9369ce90c1e0aa92c0ae39e81c724ca70e3019872ae4bb061f9097a,True
6N8M_B,6N8M,B,2019-03-13,121,121,03f5f9df0c6c8386fb85e48cd0f0232307753a2a3fd359b76f1c341d79420ef7,83df5e99a6280bd9dfdb9c8fe050fe17f620f63d4a676f45ab8d971963931537,True
6N8M_C,6N8M,C,2019-03-13,158,158,6c17d19279593e8dc0449230f7d88a7729158aadfb002f2c3fdcea4f02a24a34,dc8fea92c30809d44c6dfdd1b49a528b8e202d7b6e68aad82c8e35fb288974d8,True
6N8N_A,6N8N,A,2019-03-13,3203,3203,06ffe854aaa633928b2b79a7339d7df44abd20f54e91bcbd49141fdf5e00491f,4be7603c24261f16af9574797b904256e32c7ba687f674b7c6a4fd4446631744,True
6N8N_B,6N8N,B,2019-03-13,121,121,03f5f9df0c6c8386fb85e48cd0f0232307753a2a3fd359b76f1c341d79420ef7,e12eb5093f99031675a9ee8f2b8e8d31c8799dbfea12c13c4f014127a0c83cee,True
6N8N_C,6N8N,C,2019-03-13,158,158,6c17d19279593e8dc0449230f7d88a7729158aadfb002f2c3fdcea4f02a24a34,8fe58cdb28c737c5262fe8d095c0ebb6c41609c97223b5b520c885b77f12de3b,True
6N8O_A,6N8O,A,2019-03-13,3201,3201,f44a34cc465345a99b9dbfba9e4d71700c5af7698af5bfca699a0a7031976f6c,c0dd786177bc57bfdf42ffd8a5ea7acdea7f928ed6a75fc0e54cd8ff1329bb94,True
6N8O_B,6N8O,B,2019-03-13,121,121,03f5f9df0c6c8386fb85e48cd0f0232307753a2a3fd359b76f1c341d79420ef7,14c722b3605b6ca64dfc71b6ad3a00c85eb0714b8b7e08b7d546de06be55b4ab,True
6N8O_C,6N8O,C,2019-03-13,158,158,6c17d19279593e8dc0449230f7d88a7729158aadfb002f2c3fdcea4f02a24a34,e8c1c9f86fa639a15f411ca8e9f22e95f966a188f19615c9862cb7413cdc6c91,True
6N9E_1A,6N9E,1A,2018-12-12,2871,2871,56bc3516bd36cc57dc1631c243163530c4a7e140bf2cfad01f86933e5f2fb801,f66438ba993a767de35d59b48c8ef90b0b8296715892c558947aba114315d2a1,True
6N9E_1B,6N9E,1B,2018-12-12,120,120,042fd305ecbaf0a74135fc082926f9608e8f75b14b84f7aa596e4215678c6eb6,ab3c2c4983e0fd34ca43b1607fab302180a329f4ada3c4831c28c02f11c05409,True
6N9E_1a,6N9E,1a,2018-12-12,1500,1499,ad82ad942fdf394e028bf85094ae1c5865c913a49b9f1d663b42c03ccc31a878,e74341cf696da2349a26cd1850dbbb5a43134e4ad628de5aa53a5be564c56bf1,True
6N9E_1v,6N9E,1v,2018-12-12,6,5,a10c638d924a7e2a768629f53f8c7e1cd78186ec2b5f6a670d5b740e4dd2743e,326c0bdbb14e6bb526040ce73d6a2270cff92c2b9683431800f6e16b6f035449,True
6N9E_1w,6N9E,1w,2018-12-12,3,3,89932f8285bde9d693a0691a3400ba249f0d5c1357fe157dae3254112e489143,ab544f7a3bf5a4242d47be70094f9439b53ac1b82edeb7e379dfdd4b08a62709,True
6N9E_1x,6N9E,1x,2018-12-12,76,76,9c0c2e10c2e400972ae227b3d909d08c5d4a8e721142f87962c1da2bd7011a88,c7d8bdddff09b2a91761a2393b82eafb9236facc0739e0104adaace50e15b616,True
6N9E_2A,6N9E,2A,2018-12-12,2800,2800,f20bb86add8fb165d7a0618b9b8bcc7c4b1302c190184cacbf27e4a92a3ddcd0,dbd476317a13cb3c91bb93d671c64a1869aa293acc0c3dccfee5d2dd9271ad54,True
6N9E_2B,6N9E,2B,2018-12-12,120,120,042fd305ecbaf0a74135fc082926f9608e8f75b14b84f7aa596e4215678c6eb6,e6227949346140f23d2a3b3be1a0eee301998942564aa7713c45bbdffb7e7875,True
6N9E_2a,6N9E,2a,2018-12-12,1503,1503,29f672567cd4480f2b8415fb99783a490b6d4409bc90d8cf6856a125cfb885ac,402c99f6379e28f715f637600425e3c4d6a8aa781f9987a832a58796247b742f,True
6N9E_2v,6N9E,2v,2018-12-12,6,5,a10c638d924a7e2a768629f53f8c7e1cd78186ec2b5f6a670d5b740e4dd2743e,68f5d14734bddc9f8de777e2469fc2509d7e21119b76339686af3b36f10257de,True
6N9E_2w,6N9E,2w,2018-12-12,3,3,89932f8285bde9d693a0691a3400ba249f0d5c1357fe157dae3254112e489143,3ea7f9826719746968150579e4b8e4e6228e2002d9fcc3b52cfa368aa1f5fe5e,True
6N9E_2x,6N9E,2x,2018-12-12,76,76,9c0c2e10c2e400972ae227b3d909d08c5d4a8e721142f87962c1da2bd7011a88,7f3b05da54b3d804736025e5d2ca4dbeda9c021a1dafe126ce71c72b17ffb3e3,True
6N9F_1A,6N9F,1A,2018-12-12,2871,2871,56bc3516bd36cc57dc1631c243163530c4a7e140bf2cfad01f86933e5f2fb801,484ddf6053422942ca1d217743399b11e41a17125acfe3e313f54d71329410c3,True
6N9F_1B,6N9F,1B,2018-12-12,120,120,042fd305ecbaf0a74135fc082926f9608e8f75b14b84f7aa596e4215678c6eb6,ef08baaba4cc45900496e78704620f3a0f2aa345d806ce62511b39149fdfac4e,True
6N9F_1a,6N9F,1a,2018-12-12,1500,1499,ad82ad942fdf394e028bf85094ae1c5865c913a49b9f1d663b42c03ccc31a878,90a10f3226e65a57226868d561854c16098fb87fc84530d1f1bd514c6111ba02,True
6N9F_1v,6N9F,1v,2018-12-12,7,7,5524e4e4eba1ae7a40c7321089afc56de1ef18ad972c1e3266ea0a2b21656751,7bbd2fb68d3aba1589ce1d34ea357409e8136fef290f0870fc2623b6bbff719c,True
6N9F_1w,6N9F,1w,2018-12-12,4,3,0ce3cc93b08c0f17ca2932b7c854bf331528460a1c13fe2d027add0afbceb63c,0937966f23c8db4d2d38a77d7a5cf3457ca9c15de527fad068d2266f43c40b0b,True
6N9F_1x,6N9F,1x,2018-12-12,76,76,9c0c2e10c2e400972ae227b3d909d08c5d4a8e721142f87962c1da2bd7011a88,c51f4e8beb77b9e55df365d62cb2ce4b96f203bc9b305a0ccfbdfc9e4fddaab3,True
6N9F_2A,6N9F,2A,2018-12-12,2800,2800,f20bb86add8fb165d7a0618b9b8bcc7c4b1302c190184cacbf27e4a92a3ddcd0,50921f3a21090a6a9883ac9ba5f6a5177b70827daa8586f10dba748dc0fab519,True
6N9F_2B,6N9F,2B,2018-12-12,120,120,042fd305ecbaf0a74135fc082926f9608e8f75b14b84f7aa596e4215678c6eb6,4f343a7be6297a5c2e8481bbc73a90da02f3fd9bfefe66f206686ef4151a1216,True
6N9F_2a,6N9F,2a,2018-12-12,1503,1503,29f672567cd4480f2b8415fb99783a490b6d4409bc90d8cf6856a125cfb885ac,d5457bdb963564a05c47c422b8e2c6bafa9b1653bf8c17198ff3e36b9f936e80,True
6N9F_2v,6N9F,2v,2018-12-12,6,5,a10c638d924a7e2a768629f53f8c7e1cd78186ec2b5f6a670d5b740e4dd2743e,321056193c9810e2b02a5624d9562546256bdc659be92ee44a4c3cac103241be,True
6N9F_2w,6N9F,2w,2018-12-12,4,3,0ce3cc93b08c0f17ca2932b7c854bf331528460a1c13fe2d027add0afbceb63c,aef1fcf4c0a3f5bdb40aca840dc2608d27e92631de2d31fecc5e4e394e1b4dc6,True
6N9F_2x,6N9F,2x,2018-12-12,76,76,9c0c2e10c2e400972ae227b3d909d08c5d4a8e721142f87962c1da2bd7011a88,4a180594379512151a3f17d058c87403bd61e0714ea628d6f160fccfc75f699f,True
6N9U_P,6N9U,P,2019-03-06,6,6,8a90aea882724566c9c06db5235ee24e29408083c46909c4bd82b8f7fd930b4e,31d777dab0c7dbfdf40741725555ef7908ade7beabca0e2407bbeddee0744d58,True
6N9V_P,6N9V,P,2019-03-06,6,6,8a90aea882724566c9c06db5235ee24e29408083c46909c4bd82b8f7fd930b4e,c3f75c7edf9649d69bf8f8fe6bd9384de2302780a923a9dc48bbfae6c218ec7b,True
6N9W_P,6N9W,P,2019-03-06,6,6,8a90aea882724566c9c06db5235ee24e29408083c46909c4bd82b8f7fd930b4e,fd9b2bd7b3de75387a55a08ca654a0ee879b999fd9caf349f46351f77dfad582,True
6N9X_P,6N9X,P,2019-03-06,6,6,8a90aea882724566c9c06db5235ee24e29408083c46909c4bd82b8f7fd930b4e,7fc1581249ef5eb6f7dd57ff89520fc1fbac149ef0235f094da99af8160929f9,True
6NBJ_C,6NBJ,C,2023-04-26,4,3,90b4853e06e722c63b4270463cf558684d7a1e77605d3ad36489d6146e42ab87,817b5724b358b9aa2bf076c229181b3b0a38dcae6b1cf98223dd6c7f3eb4af61,True
6ND4_0,6ND4,0,2019-06-19,408,408,e9baecf9db4c3e587e849aa19f62ec88e9a2334c2bd184e2e2b87a92177206d5,66420500a277e95def3a5cab525eba10322040e4660bb2eb26c5f012c48ee38c,True
6ND4_1,6ND4,1,2019-06-19,15,15,16a46ee6ae6ab2fe991be55fcafe67de2f00c79cbcf5b95164addd2890d7f3b0,3ad04751abbf30755ad558b7f32c7aaf6caaf0181dc9cf8961e5526b8d848991,True
6ND4_2,6ND4,2,2019-06-19,146,146,038f9449645ddb0d954d232c36ac2dd709f12ee517c6e492c1603208b5fc048a,2870ad3fb0955469057b27b8370dbf079bcfeced6bd93cb814c7790fcb9b1dc0,True
6ND5_1A,6ND5,1A,2019-03-20,2871,2871,56bc3516bd36cc57dc1631c243163530c4a7e140bf2cfad01f86933e5f2fb801,a778d5c7c16a3a73242b1ffed8541d3ee5165086c9341b3ed7141f86ac634cc8,True
6ND5_1B,6ND5,1B,2019-03-20,120,120,042fd305ecbaf0a74135fc082926f9608e8f75b14b84f7aa596e4215678c6eb6,7bb34f153dbd81f655a4861966315bd3ed7761e2443574974838b3fc410aad71,True
6ND5_1a,6ND5,1a,2019-03-20,1500,1499,ad82ad942fdf394e028bf85094ae1c5865c913a49b9f1d663b42c03ccc31a878,1e601367b321301fe867000b5598e4e16a02b9c3c311d5c31649a5f51dcda120,True
6ND5_1v,6ND5,1v,2019-03-20,13,13,3ad09ed1aca87ef2609c0c6f494b4a11c566dcfe98c78ac82ac7447d188e7738,9a6961ded7f47eecb5280ec7bae98f85efc2b4ae3c9a4947c342c4335960cdfa,True
6ND5_1w,6ND5,1w,2019-03-20,74,74,b1d6a3c8bdb3e25ad2cbdec71eb7d83bcdf739cf1b5688142fbc74f0145ae293,4d617c8698f53835aa7dd83c64062c4746d801b011245e834c065e452da07494,True
6ND5_1x,6ND5,1x,2019-03-20,76,76,9c0c2e10c2e400972ae227b3d909d08c5d4a8e721142f87962c1da2bd7011a88,2b420e9cd7e359ac387cc168662b51f617cd2d00a29fe547da1748115457d3b7,True
6ND5_1y,6ND5,1y,2019-03-20,74,74,b1d6a3c8bdb3e25ad2cbdec71eb7d83bcdf739cf1b5688142fbc74f0145ae293,b462f5955f8d9fd2c1eb6ee1db03690e3579cdc4199e1f9af2865b6b6cbef40d,True
6ND5_2A,6ND5,2A,2019-03-20,2800,2800,f20bb86add8fb165d7a0618b9b8bcc7c4b1302c190184cacbf27e4a92a3ddcd0,6163c0d786c9f894f2b5f0edce41fc42645705eadd1e02384886d2eee220992d,True
6ND5_2B,6ND5,2B,2019-03-20,120,120,042fd305ecbaf0a74135fc082926f9608e8f75b14b84f7aa596e4215678c6eb6,d3270020b2f243b80fdc98fa281ccd42a96eea2430bf56c23281d30519ec1a2d,True
6ND5_2a,6ND5,2a,2019-03-20,1503,1503,29f672567cd4480f2b8415fb99783a490b6d4409bc90d8cf6856a125cfb885ac,7738e19da4df4e59cbef92148055482338765d2a93f395802657f3ee3f1dda9d,True
6ND5_2v,6ND5,2v,2019-03-20,13,13,3ad09ed1aca87ef2609c0c6f494b4a11c566dcfe98c78ac82ac7447d188e7738,106ed761e27411148bcf149e024e9464b6f0d73e15bd9887f0de51883cb6574c,True
6ND5_2w,6ND5,2w,2019-03-20,72,72,97cca9e7c551483daba427020140f123d5b5c29524fe49ff2d61f58f4a307863,90d74423b1ba505dc05f5bc0b67826113230902e0d19f6e3ae1351140179c695,True
6ND5_2x,6ND5,2x,2019-03-20,76,76,9c0c2e10c2e400972ae227b3d909d08c5d4a8e721142f87962c1da2bd7011a88,39b22121dea91e083ec64957abcd5c7b178219d9c861ca7875c865fa9302a00c,True
6ND5_2y,6ND5,2y,2019-03-20,73,73,f52681d413b63af2f349c62179eb4e72958e31ed2acc5d2890de5e7f01217f82,db9231293b42874f5069c5086a90b5baa31a8cc5fa09c6225f18aaa76349f3a4,True
6ND6_1A,6ND6,1A,2019-02-20,2871,2871,56bc3516bd36cc57dc1631c243163530c4a7e140bf2cfad01f86933e5f2fb801,33460ec19aa8e7c2924de94b17db8c053f0c1709c5090b8685cad140e4e8fdec,True
6ND6_1B,6ND6,1B,2019-02-20,120,120,042fd305ecbaf0a74135fc082926f9608e8f75b14b84f7aa596e4215678c6eb6,f5bf747202bc52b5dabc9d6f11366445c1717ea3481c4b0c4bd769787e61e603,True
6ND6_1a,6ND6,1a,2019-02-20,1500,1499,ad82ad942fdf394e028bf85094ae1c5865c913a49b9f1d663b42c03ccc31a878,dcf961baefda96fa36bb07dfb30607808c59ca12469afc414996fa00be001808,True
6ND6_1v,6ND6,1v,2019-02-20,13,13,9b26e01234eb79b6bf2abde4b55ce20eabce3aef1a73eebb067d9160b71974f5,74ad65b95b489516ff5223717f0824b7426e3b8c9eb45c35e1e30f54da04f53c,True
6ND6_1w,6ND6,1w,2019-02-20,73,73,495a76e4d60df98898b3925048b27f8a8261d09e566ac3a2f928d7ca30435c27,aac430f3672b0c0e73c2f2a431342701b21a59390b2ab5ad0bab6326d559eab5,True
6ND6_1x,6ND6,1x,2019-02-20,76,76,9c0c2e10c2e400972ae227b3d909d08c5d4a8e721142f87962c1da2bd7011a88,51fdb606069ec442b699e2d17eb815a4192d14f8155c11cd455bb64c70021236,True
6ND6_1y,6ND6,1y,2019-02-20,74,74,fc8450fd8e086e853ca099972273d952a27a42c8115722bcd7c6d97e821d1d8a,f244517f3a9f6b2fbcc01a6707a67e6533cbe228f655597bff915d2f8621f9c0,True
6ND6_2A,6ND6,2A,2019-02-20,2800,2800,f20bb86add8fb165d7a0618b9b8bcc7c4b1302c190184cacbf27e4a92a3ddcd0,42c3eefc8633705c217960457a7ca287993596cce65b569e9b4986f63836181a,True
6ND6_2B,6ND6,2B,2019-02-20,120,120,042fd305ecbaf0a74135fc082926f9608e8f75b14b84f7aa596e4215678c6eb6,a18a58cb94de1e4d707566b8459eba0363d9635b8443a402b8ce1de17e1dddbb,True
6ND6_2a,6ND6,2a,2019-02-20,1503,1503,29f672567cd4480f2b8415fb99783a490b6d4409bc90d8cf6856a125cfb885ac,d8edf66a19f4207965d7ade7b6adaf7bf3e9ee8080b41ce0d053e3d0bdb4b16f,True
6ND6_2v,6ND6,2v,2019-02-20,13,13,9b26e01234eb79b6bf2abde4b55ce20eabce3aef1a73eebb067d9160b71974f5,c072da427875390fe4a7230af2f7594ae40ded401093989c2493321380504093,True
6ND6_2w,6ND6,2w,2019-02-20,73,73,495a76e4d60df98898b3925048b27f8a8261d09e566ac3a2f928d7ca30435c27,1ec872400d0be7c8538ac29dc5d122bbd3b3f7fb2c0366ef3dce35f853e8023c,True
6ND6_2x,6ND6,2x,2019-02-20,76,76,9c0c2e10c2e400972ae227b3d909d08c5d4a8e721142f87962c1da2bd7011a88,6d0acd3e9e4c2f2b83eaaa343d6af5a6ca61a5bfeb4a4502f9c6e3fa524f97ea,True
6ND6_2y,6ND6,2y,2019-02-20,73,73,495a76e4d60df98898b3925048b27f8a8261d09e566ac3a2f928d7ca30435c27,84768b78ea04cca35cbb56097d2b8372602a0368cc9b7f981f44bf252cb44160,True
6NDK_QA,6NDK,QA,2019-02-27,1500,1499,ad82ad942fdf394e028bf85094ae1c5865c913a49b9f1d663b42c03ccc31a878,40fa700c56a1b7ef234d134b1aea9bbe0935168d95939e22d20c7268c703a8e6,True
6NDK_QV,6NDK,QV,2019-02-27,77,77,cc475a9b8a945a883c44e3a620f744e2ab42cccbf51640858b77c11c6d8c16f4,66fd73ffb9d5c03abb92db5f8b4d5c83a05de2ff37781fd07e9398cb1ef66059,True
6NDK_QX,6NDK,QX,2019-02-27,8,8,6aca17440313d087307db0a476a149aa0f723cd3f43d96313cc71cfa84e09fba,2ae51168bde64a45d178e22e59fffa74fc35483ea8318908e4563379dd3a7b70,True
6NDK_QY,6NDK,QY,2019-02-27,14,14,288545fb513d2269014285faec74dba4904202a6cf34a99ec2e3ae4f81505c7d,e2e7390aee4935a2663d17bf4eab80f581463d654d98b306319ba6dbd0f8b82e,True
6NDK_RA,6NDK,RA,2019-02-27,2870,2870,d2522b13adedfa8251e13cb9a892d629d6122bdaa138214a8c5d5d3f61ce8695,502351618049219b0619b8e7beb34766ea905004e767d5cdec775febf4a7e1af,True
6NDK_RB,6NDK,RB,2019-02-27,120,120,042fd305ecbaf0a74135fc082926f9608e8f75b14b84f7aa596e4215678c6eb6,c848ada8b6ca89f10d46e044d97e28d4f17decd8f8522569f59f7443bcaa942d,True
6NDK_XA,6NDK,XA,2019-02-27,1504,1503,ae9a14dfb2320a2fc196e102c5a22125ca92fdcb655ebbcfdd13ebcc5f72a833,c8190d3595f8c1042858e5e41c2b064912feaf6839bf6f0fcc0219db4d4ecd78,True
6NDK_XV,6NDK,XV,2019-02-27,77,77,cc475a9b8a945a883c44e3a620f744e2ab42cccbf51640858b77c11c6d8c16f4,8450ebfd75c07fb2ee302ccc72f17c21a5b386268fb439e1cc7ceb80ae4678fc,True
6NDK_XX,6NDK,XX,2019-02-27,11,11,493a49fb60c14120869facf551c69efafcf1552e1237c1b9defdd9a42ae530cd,da01c6de9159abb059b579c34dfa78e0abbb730d4d2160cb36206676f257261d,True
6NDK_XY,6NDK,XY,2019-02-27,16,16,7fe91354e08c0eabbbbe9530d323c45e5c024cc1bc236be213f7c9021e59434f,acd16e09e76691965740f2bb0bc833274a43783c0e1d7c38e908e9de9f20e96e,True
6NDK_YA,6NDK,YA,2019-02-27,2870,2870,d2522b13adedfa8251e13cb9a892d629d6122bdaa138214a8c5d5d3f61ce8695,8f6cde20ad92ef66109fc7567fdf65a1e301f8b1f6cf1781c1014d04a4beb0e4,True
6NDK_YB,6NDK,YB,2019-02-27,120,120,042fd305ecbaf0a74135fc082926f9608e8f75b14b84f7aa596e4215678c6eb6,7e89b31cb4f7332b0d946e190db011ed28bc1df69f66c81ca26e12592b5c51aa,True
6NDK_ZA,6NDK,ZA,2019-02-27,3,3,89932f8285bde9d693a0691a3400ba249f0d5c1357fe157dae3254112e489143,500a199384914cdd9f11ca2cb66ed19d59c9e8a068befed6d9280a4620edc51f,True
6NDK_ZB,6NDK,ZB,2019-02-27,3,3,89932f8285bde9d693a0691a3400ba249f0d5c1357fe157dae3254112e489143,12aeca0d2ec5c49d68b33294d988683f6e179e0cc263eac56a7c2f4d579e579b,True
6NE0_M,6NE0,M,2018-12-26,58,58,c785c1393a4348c768e7619ce9863a01e88f905be5f3880214dfa7f0df846e85,93d1e562aa9b582bde19736b8dae4090fe168223f2c1982955335606aead269d,True
6NEQ_A,6NEQ,A,2019-02-27,952,952,c2f1461b9156f6631dbc9ac1f585db8e5c482e5b8774727a1c41f61a7c28ed13,d8dddfd7793307d5db26e417a6d79872d79cf49add3b475885476d2fc25a4a2f,True
6NF8_A,6NF8,A,2019-02-27,952,952,c2f1461b9156f6631dbc9ac1f585db8e5c482e5b8774727a1c41f61a7c28ed13,b090bd0cca0b418cdc314cf0791e33ecb22d7777ebd68a0fe0f5bc5d1241973d,True
6NIT_C,6NIT,C,2019-08-07,18,17,f1294caacf0e0a963e2ebe8d48e0e11e6ae7bb9c4585dd2e9436230cf29347e3,cb82dc92754182f6bb0e02fbec8a909f092778993193f29c68e377edd49687f8,True
6NIT_D,6NIT,D,2019-08-07,13,12,aea193b1a18fb05e4156f29935cc32bdb05c499423a9303bc8b73693ad27e721,8de9c4e9169f0bb4e63de5da2088f75a36bb1322f4fe612960fcb050b3ce8c83,True
6NIT_E,6NIT,E,2019-08-07,21,19,384f1c09355609d562c719c295922bd199bc54066697c0e89c9eb7906ca8c40f,fe0f30d692459fa0e86377143135221f8885abb3fac475fde2c618ddcdda49c0,True
6NIT_F,6NIT,F,2019-08-07,20,19,b8c785b97dcd6281bcaa568638615ceb3af215b48352b3c224cc21110ed7166f,c9670b65c1b046152486422ea67565509b188a17f872bebc8c325ed160d2e758,True
6NM9_E,6NM9,E,2019-06-12,25,25,acb8ee87d5eb695fdefe1d44378da6d3fcfc97ba1295365ad37dd740bd1a5c6d,d9c44ba12061f05a13033e8dc3da6e3ee1e44a186b2d94c991c9c5be54dc10f9,True
